userName,Rating,ReviewDate,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
Pengguna Google,5,2023-09-20 21:15:44,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2023-09-20 16:11:21,Cancel tidak dapat .,-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2023-09-18 10:24:24,aplikasinya user friendly & sangat membantu sekali,0.4939,Positive,0.0 to 0.49
Pengguna Google,5,2023-09-16 03:56:01,Ok!!,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2023-09-14 19:40:11,"Mending di tempat lain,, gausah download Gk ada improve kebijakan reschedule,, dan gk bisa di batalin untuk kebijakan sekarang 👎",0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,4,2023-09-14 09:54:01,awesome,0.6249,Positive,0.5 to 1.0
Pengguna Google,5,2023-09-11 10:57:04,Good job tapi terus tingkatkan agar lebih baik lagi,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-09-11 10:24:46,"udah pesen udah bayar, malah di cancel sepihak. TOLONG UANG SAYA KEMBALI KAN SECEPATNYA",-0.25,Negative,-0.49 to 0.0
Pengguna Google,1,2023-09-07 14:42:53,"Pesan tiket setelah menunggu waktu lebih dari jadwal, di hubungi no yang diberikan untuk titik keberangkatan malah salah sambung.. lucu aplikasi ini (kapok)",-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2023-09-07 13:28:44,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-09-04 23:35:08,smart,0.4019,Positive,0.0 to 0.49
Pengguna Google,5,2023-09-03 07:04:28,so far so good,0.6213,Positive,0.5 to 1.0
Pengguna Google,5,2023-09-01 19:48:21,"Dasar penipu.. pesen 4 tiket pake aplikasi ini tujuan padang panjang.. pas bus mau berangkat di hari H orang redbus konfirm ke gw bilang klo ada kesalahan di aplikasinya, jd tujuan semula ke padang panjang, jadi sampe padang kota aja.. orang redbus bilang mereka tanggung jawab dan mohon maaf lalu gw di janjikan dari padang panjang ada mobil shutle gratis buat kepadang panjang.. eh pas sampe padang kota, w sma ade w di telantarin. tanya k call center redbus ga tau.. fakkkkkk",0.0516,Positive,0.0 to 0.49
Pengguna Google,5,2023-09-01 15:12:23,aplikasi bus top markotop,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-28 10:04:09,Traveloka lagi error' untung redbuss nggak hehe.,-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,1,2023-08-26 18:36:13,Abis di update ko malah crash ya..kluar sendiri trus,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2023-08-25 15:05:48,ok mantap,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-25 08:19:24,Good siip,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-22 04:34:09,Oke sih beda 20 k kalo beli tiket tapi worth it lah 🗿,0.2263,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-21 01:35:31,top. tambah lagi po nya..,-0.4215,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2023-08-20 21:08:29,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2023-08-20 15:31:32,top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-20 12:31:44,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-17 00:45:40,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-15 10:04:20,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-15 09:12:20,useful...,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-08-11 12:13:57,"kapok pesen disini mending besen offline atau WA ke agen lngsung , titik pemberhentian gak update gak sesuai sma po busnya, di redbus ada jadwal ,, giliran pas pemberangkatan saya ke lokasi ,ternyata bus tersebut sudah tidak melewati rute tersebut dan agen sudah tutup,, mau batalin atau refund gak bisa, ilang duit 270rb , mungkin nominal segitu kecil bagi kalangan atas, tapi bagi saya itu banyak 🤲",-0.6249,Negative,-1.0 to -0.5
Pengguna Google,5,2023-08-10 09:23:33,So Far So Good.,0.6213,Positive,0.5 to 1.0
Pengguna Google,5,2023-08-08 08:00:34,"Pesen bus gampang cepat, thanks",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-06 13:30:04,Good app...,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-08-04 14:05:41,"Aplikasinya bagus, sudah beberapa kali saya menggunakan dan ok, complain/refund pembayaran tidak sampai 1 jam selesai, terima kasih, mengenai PO yang digunakan sebaiknya kita cari dulu referensi mengenai PO terkait, jika sudah cocok baru lakukan pemesanan dan selama saya menggunakan ini semuanya ok",-0.5859,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2023-08-04 12:12:57,Good apps,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-08-01 20:53:16,"Saya rugi beli tiket disini, pilihan bus dengan kenyataan jauh berbeda. Ngga sesuai harapan, percuma beli tiket disini. Lebih baik langsung beli di terminal langsung. Saya merasa dirugikan, sudah no bangku ngga sesuai, di oper lagi dijalan pula. Aplikasi sampah",-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2023-07-30 04:29:36,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-29 20:29:47,"Saya kecewa dg Red bus, saya salah klik tgl pesan keberangkatan, minta di rubah jadwal tetapi tidak bisa. Sy berangkat itu krn urgent di tgl 30 juli 2023, sy disrankan tetap pakai juga jadwal 31 juli 2023, tidak seperti aplikasi lain, bisa di rubah jadwal,,KECEWAAAA..",0.2023,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-07-29 19:32:56,top,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-28 17:18:33,"Aplikasi gaje ini,aku psn tiket bus utk 2 org ,krn ubah jadwal sy batalkan ,ktnya bs refund dipotong 25%,tp gak jls prosesnya ,ktnya krm email sy srh bls no rekening ,sdh sy bls ada 3x tp tiba2 ada email kasusnya ditutup dan sampai kini duitnya gak balik ,raib entah kemana...cukup tau saja ,sdh sy iklasin buat anda uangnya,tp gak bakal pake lagi aplikasi ini",-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2023-07-28 07:03:13,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2023-07-27 21:33:35,"Rasaku gembira hati untuk waktunya belum bayar tiket karena saya rasanya sabarnya tanpa dana, go pay, shope pay dll... Mohon maaf saya masih rasanya sabar untuk menunggu biarlah waktu selamanya semangat tetapi",-0.2023,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2023-07-27 18:44:02,"Beli tiket bus di sini sangat fleksibel, anti ribet",-0.3182,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2023-07-25 15:05:25,Sebaik nya pihak red bus bisa memahami masyarakat yg membutuhkan transportasi dengan baik..jangan uang pembayaran berhasil di tranfer dan beberapa menit komfirmasi trus batal utk di proses..sedangkan uang yg terlanjur sudah transfer di refund 7 hari kerja..banyak orang dana terbatas utk segera pulang kampung urgent keluarga apa harus menunggu pengembalian refund yg begitu prosedur dan berbelit...apa tidak kasihan...mohon di jadikan perbaikan,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-25 14:17:25,ok banget,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2023-07-25 12:21:39,untuk agen pakupatan ada no tlp nya tidak.,-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2023-07-25 08:02:09,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-24 02:17:17,Pihak redbus tidak remind agen tiket secara baik sehingga saya ketinggalan armada saat dilokaso sulit mencari lokasi pick up. Saat dihubungi pihak PO Sinar Jaya tdk ada respon. Di lokasi saya telpon nomor refrensi dari redbus sesuai tapi si petugas PO lalai dan bilang kenapa gak angkat karena banyak kerjaan padahal memang itu adalah kerjaan beliau,-0.802,Negative,-1.0 to -0.5
Pengguna Google,4,2023-07-22 16:17:08,Aplikasi lumayan bagus... Untuk para pemesan tiket bus saya saran kan agar melakukan pembayaran melalui mini market terdekat agar jika ada masalah struk pembayaran di mini market bisa untuk complain... Saya sdh pakai redbus untuk perjalanan PP jateng tidak ada masalah... Masalah mungkin di PO. bus bersangkutan yg terdaftar di redbus.. Saya harap untuk redbus teruskan pelayanan yg lbh baik lagi... Dan tindak tegas agen2 bus yg berbuat nakal... Sekian masukan saya... Trima kasih..,-0.7269,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2023-07-22 11:39:30,"Masukan code : redevzzky Agar dapat bonus ,aplikasi nya recomended ,, dan mudah,, banyak pilihan pembayaran,",0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2023-07-19 17:17:07,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-17 23:50:40,The best,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2023-07-17 10:52:37,good 👌,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-15 18:00:22,best,0.6369,Positive,0.5 to 1.0
Pengguna Google,4,2023-07-15 11:38:03,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-11 22:37:30,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-08 21:27:33,hard to understand ui,-0.1027,Negative,-0.49 to 0.0
Pengguna Google,5,2023-07-08 19:31:39,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2023-07-08 14:07:41,good (InshaAllah),0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-07 10:44:16,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-07 05:46:46,good...,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-06 18:00:39,"Aplikasi lol, pesan tiket tidak sesuai dengan jadwal dan sulit untuk refund uang pengembalian tersebut.",0.4215,Mixed Negative,0.0 to 0.49
Pengguna Google,3,2023-07-06 17:22:02,"Tolong untuk waktu pembayaran diperpanjang yaa jangan 15 menit bngt, itu terlalu singkat, minimal mungkin bisa 2 jam hbs itu bisa cancel otomatis klo gak dibayar. Terima kasih",-0.25,Mixed Negative,-0.49 to 0.0
Pengguna Google,5,2023-07-04 19:22:09,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-04 08:31:49,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-07-04 04:21:05,NICE AND RECOMMENDED,0.5574,Positive,0.5 to 1.0
Pengguna Google,1,2023-07-04 00:13:48,APLIKASI BODONG. MITRA TRAVEL JUGA BODONG. KANTORNYA TIDAK ADA . ISINYA TRAVEL BARANG BUKAN TRAVEL ORANG. BILANGNYA AVANZA TAPI GRAND MAX ODONG-ODONG. KATANYA JAM 18 TAPI JAM 22 BERANGKAT. SAMPAI JAKARTA JAM 9 PAGI ITUPUN HANYA SAMPAI BEKASI. JANGAN PERNAH KALIAN PAKAI REDBUS KECUALI KALIAN AKAN MENGALAMI PENYESALAN.,0.4588,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-07-03 23:57:21,nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,1,2023-07-02 08:09:06,"Burik sekali app nya. Bus yang kemungkinan penuh masih muncul di search, namun tiap di pesan error. Jadi sulit mengetahui bus yang sebenarnya masih kosong.",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,1,2023-06-25 17:56:39,"Don't use this apps, bad experience. After we paid the ticket, it is directly failed without clear reason and then the refund process is until 7 working days. The CS, wa, email, helpdesk were not helpful.",-0.8838,Negative,-1.0 to -0.5
Pengguna Google,4,2023-06-25 16:39:46,Good respons,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-22 15:11:52,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,1,2023-06-15 10:48:38,Redbus tdk recommended krn merugikan customer,0.2023,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-06-14 17:07:32,"Sangat membantu, kedepannya tambahkan lagi untuk varian PO dan daerah layanan di Indonesia",-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2023-06-13 18:19:40,"Good, pembayaran non tunai komplit",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-12 22:59:46,Cara pesan ticket bus yg mudah dan praktis. Thanks redBus,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-09 18:30:40,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-06 06:38:32,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-04 15:56:08,good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,2,2023-06-03 16:47:11,"Dikasih klasifikasi bus yang baik untuk terdaftar diredbus. PO Bus yang tidak layak jangan dimasuk daftar. Jujur perjalanan dari beli ke malang dapat PO yang tidak sesuai permintaan, kondisi bus tidak layak.",-0.802,Negative,-1.0 to -0.5
Pengguna Google,5,2023-06-03 16:21:44,Good app.,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-06-02 11:44:47,"sipp, ok",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-31 22:00:18,it's easy to check bus schedule,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-28 13:38:47,over all ok proses nya,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2023-05-26 18:34:22,"Ini brengsek redbus, tiket untuk kernet dijual untuk penumpang, dgn harga sama tanpa fasilitas kenyaman, suruh nemeni sopir gak ada safety , gak menu komplan pula",0.4215,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-05-25 20:22:55,good tanpa ribet,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2023-05-24 19:50:31,Kenapa susah sekali menghubungi NO CS Nya,-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2023-05-23 12:59:54,top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-22 14:48:14,"Alhamdulillah, setelah kesekian Kalinya saya booking tiket Bus lewat Redbus.. maka boleh declearkan bahwa Resbus is Awesome, Terpecaya.",0.6249,Positive,0.5 to 1.0
Pengguna Google,5,2023-05-19 04:51:48,Bus Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2023-05-17 21:16:11,the best choice for traveller,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2023-05-17 09:53:24,"nice, sangat membantu..",0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-16 17:49:45,good app,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-16 08:28:05,mudah gk ribet. thanks 👍🏻,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-16 08:19:01,Sangat membantu dan simple.. Semoga semakin berkembang dengan baik.. thank you,0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-15 10:10:33,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-13 22:45:57,"Tiket mobile nya bagus, respon nya cepat. Good job lah, biar bintang yg bicara😉",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-13 17:17:38,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,4,2023-05-12 15:48:55,Problem solved .,-0.1531,Mixed Positive,-0.49 to 0.0
Pengguna Google,2,2023-05-11 21:46:52,"Pesan eksekutif ada toilet, free wifi tapi malah dioper ke bus yg tempat duduk nya kurang nyaman, busnya rada rusak + gak ada tolietnya. Ngga sesuai. Agak mengecewakan",0.5106,Mixed Negative,0.5 to 1.0
Pengguna Google,5,2023-05-11 16:43:52,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2023-05-11 07:35:37,o.k,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-09 20:57:22,make to my traveling easy,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-09 00:21:43,good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,2,2023-05-07 12:25:01,"Tadinya saya cuma ngasih ⭐, karena kecewa bus telat sampai +- 7 jam dari jam keberangkatan yang seharusnya, harunya berangkat jam 09.00 menjadi jam 16.15/16.20 an lah... Sekitar jam segitu Tapi karena pihak redbus menghubungi saya berkali² dan memohon maaf, saya tambahkan lagi menjadi ⭐⭐, jika ingin mendapatkan tambahan ⭐⭐⭐, silahkan perbaiki servisnya, berikan informasi yang jelas, saling komunikasi dengan pihak bus+ kalo bisa berikan info no kontak crew bus/sopirnya sekalian, biar jelas!",-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2023-05-07 10:34:13,"Bagus,sangat recommend dari pemesanan sampai k berangkatan semua terperinci dan ada pemberitahuan.",0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-07 08:45:07,Wlo pun dtg ny telat....tp smp tujuan ttp tepat waktu ...tmpt makannya enak...menunya byk....bus ny bersih...staf ok bgt....puas bgt deh pokok ny,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2023-05-06 10:55:30,"Tidak bisa tanya yang sesuai, keterlambatan bus tidak diberi kabar, tidak worth it aplikasinya",0.2263,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-05-04 11:47:41,"Paling mudah pesan tiketnya, recommended",0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-03 21:44:03,ok aplikasinya,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-05-03 13:02:22,excellent,0.5719,Positive,0.5 to 1.0
Pengguna Google,5,2023-05-03 11:03:14,Very good responsible,0.6976,Positive,0.5 to 1.0
Pengguna Google,2,2023-05-01 21:21:25,"Pengalaman saya selama ini aplikasi redbus bagus, saya biasa pesan tiket sinarjaya tujuan semarang penggaron, tdk ada masalah. Tapi, di momen lebaran 2023, arus balik tgl 01 mei 2023, saya pesan lewat aplikasi ini ke PO. ZENTRUM sangat mengecewakan. Antara aplikasi dng PO bus sptnya tidak konektifitas dng baik. Bahkan di agent pedurungan, jika ditanya tanggapannya kurang baik. Krn pesan tiket melalui aplikasi. Mohon, kedepannya, lebih selektif lagi, kerja sama dng PO. Bus ..thanks",-0.836,Negative,-1.0 to -0.5
Pengguna Google,5,2023-04-30 19:18:04,Recommended syekali sukses terus..,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-04-30 09:30:57,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-04-30 09:26:17,Terima kasih redbus top pokoke,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2023-04-30 05:13:58,ok banget,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2023-04-29 20:47:55,"sempat ada error sistem, bikin deg2an",-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,2,2023-04-29 19:07:48,"habis di update malah busuk, force close terus, ga bisa login ke akun sebelum nya yg sudah terdaftar, sebelum di update udah lumayan bisa book ticket, segera perbaiki, thanks",0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2023-04-29 09:40:53,Redbus dengan PO Sinar Jaya selalu memberikan pelayanan yang terbaik bagi pelanggannya. Terima kasih,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2023-04-28 19:13:32,Mengemudi nya ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2023-04-27 15:28:20,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2023-04-26 17:23:18,"Mending pake aplikasi redbus,jangan offline via sopir atau pihak travel.... Sebab kalau via aplikasi kita bisa komplain dan tanggung jawab dan sebaliknya kalau pesan tiket ke pihak travel gak mau tanggung jawab kalau ada apa""....",-0.128,Negative,-0.49 to 0.0
Pengguna Google,5,2023-04-26 15:59:43,LUAR biasa kecepatan tinggi.. amazing,0.5859,Positive,0.5 to 1.0
Pengguna Google,5,2023-04-26 12:41:25,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2023-04-26 04:42:12,"Sayang sekali kalau pesen tiket disini tidak ada informasi nopol bis, jadi harus cape nanya2 ke semua kernet bis dari PO yg sama untuk cari no kursi dan bisnya, parahnya lagi tidak semua kernet bus tahu pesen tiket lewat aplikasi, lebih gila lagi kita di kasih kontak dan suruh nanya agen yang notabene sama sama jualan tiket bis, terlalu lepas tangan benar redbus, mending di beli sama agen langsung. Kodebis dan nopol jelas, tgl duduk nunggu bis pihak agen yang ngatur",-0.7003,Negative,-1.0 to -0.5
Pengguna Google,1,2023-04-25 21:50:40,"Aplikasi gk jelas, udah pesan tiket lewat aplikasi ini, udah nunggu bisnya di tempat. Eh ternyata bisnya gak ada, tiba-tiba main cancel aja dari aplikasinya. Mohon di evaluasi lagi aplikasi ini.",-0.25,Negative,-0.49 to 0.0
Pengguna Google,3,2023-04-25 19:24:17,"Aplikasinya bagus, terjadi perbedaan harga tiket online/ offline sangat signifikan. Pertimbangkan betul ketika ingin bertransaksi dengan sensitif harga. Perbedaanya hanya langsung offline dan online. Tidak ada keistimewaan yang berarti. Layanan CS via telepon ketika robot yang menjawab tidak terlalu jelas. Layanan e-mail cepat.",-0.25,Mixed Negative,-0.49 to 0.0
Pengguna Google,5,2023-04-25 19:21:54,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2023-04-24 11:28:10,bisa lebih friendly lgi ui/ux experience nya,0.4939,Positive,0.0 to 0.49
Pengguna Google,1,2023-04-23 22:45:46,"2x saya dikecewain ama redbus ini Pertama 1 tahun yg lalu beli tiket untuk 1 org perjalanan dan ternyata bus gak jalan , alhasil cancel mana udah beli tiket buat balik lagi.. Eehh ini tgl 23 april 2023 kejadian lagi , kali ini saya udah beli 9 tiket dan bus, gak jadi jalan lagi.. tiket balik pun udah dibeli. Kalo kaya gini sangat wajar kalo saya harus HAPUS APLIKASI INI..!!! Terima kasih sudah buat saya kecewa 2x",-0.25,Negative,-0.49 to 0.0
Pengguna Google,1,2023-04-23 13:37:58,"Parah siih masa jualan tiket 23/4 tpi ga ada busnya, pas dihubungi pihak agen yg tertera di tiket busnya msih libur smpe tgl 24 april.. Beli tiket tpi ga ada keberangkatannya, udah gitu susah buat complain ga ada no telp yg bisa dihubungi 👎.. Tolong playstore dicek lgii",-0.5719,Negative,-1.0 to -0.5
